ROW ID,TYPE,TYPE SORT RANK,WEIGHT CLASS,WEIGHT CLASS SORT RANK,CATEGORY,CAT SORT RANK,SUB CATEGORY,SUB CAT SORT RANK,PRODUCT PAGE ID,PRODUCT PAGE NAME,SUB DESCRIPTION,PART,FRAME,PART LEVEL DESCRIPTION,WIDTH,CAPACITY,TEETH / TINE QTY,EST WEIGHT (LBS.),CUTTING EDGE,Make 1,Make 2,Make 3,Make 4,Make 5,Make 6,Make 7,Make 8,Make 9,Make 10,Make 11,Make 12,Make 13,Make 14,Make 15,Make 16,Make 17,Make 18,Make 19,Make 20,Make 21,Make 22,Make 23,Make 24,Make 25,Make 26,Make 27,Make 28,Make 29,Make 30,Make 31
986,Deere/Hitachi Wedge,3,"12,000 - 14,000 Lbs",5,Buckets,1,Heavy Duty,1-A1,25,Deere/Hitachi Wedge Heavy Duty Buckets,Deere/Hitachi Wedge Heavy Duty Buckets,1844WL2,44WL2,Wedge HD Bucket,"18""",0.155 CU YD,4,355,1,Hitachi,John Deere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,Deere/Hitachi Wedge,3,"12,000 - 14,000 Lbs",5,Buckets,1,Heavy Duty,1-A1,25,Deere/Hitachi Wedge Heavy Duty Buckets,Deere/Hitachi Wedge Heavy Duty Buckets,1849WL2,49WL2,Wedge HD Hi-Cap Bucket,"18""",0.210 CU YD,4,375,1,Hitachi,John Deere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,Deere/Hitachi Wedge,3,"12,000 - 14,000 Lbs",5,Buckets,1,Heavy Duty,1-A1,25,Deere/Hitachi Wedge Heavy Duty Buckets,Deere/Hitachi Wedge Heavy Duty Buckets,2044WL2,44WL2,Wedge HD Bucket,"20""",0.160 CU YD,4,390,1,Hitachi,John Deere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,Deere/Hitachi Wedge,3,"12,000 - 14,000 Lbs",5,Buckets,1,Heavy Duty,1-A1,25,Deere/Hitachi Wedge Heavy Duty Buckets,Deere/Hitachi Wedge Heavy Duty Buckets,2049WL2,49WL2,Wedge HD Hi-Cap Bucket,"20""",0.235 CU YD,4,410,1,Hitachi,John Deere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,Deere/Hitachi Wedge,3,"12,000 - 14,000 Lbs",5,Buckets,1,Heavy Duty,1-A1,25,Deere/Hitachi Wedge Heavy Duty Buckets,Deere/Hitachi Wedge Heavy Duty Buckets,2444WL2,44WL2,Wedge HD Bucket,"24""",0.200 CU YD,4,445,1,Hitachi,John Deere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,Deere/Hitachi Wedge,3,"12,000 - 14,000 Lbs",5,Buckets,1,Heavy Duty,1-A1,25,Deere/Hitachi Wedge Heavy Duty Buckets,Deere/Hitachi Wedge Heavy Duty Buckets,2449WL2,49WL2,Wedge HD Hi-Cap Bucket,"24""",0.290 CU YD,5,470,1,Hitachi,John Deere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,Deere/Hitachi Wedge,3,"12,000 - 14,000 Lbs",5,Buckets,1,Heavy Duty,1-A1,25,Deere/Hitachi Wedge Heavy Duty Buckets,Deere/Hitachi Wedge Heavy Duty Buckets,3044WL2,44WL2,Wedge HD Bucket,"30""",0.255 CU YD,5,490,1,Hitachi,John Deere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,Deere/Hitachi Wedge,3,"12,000 - 14,000 Lbs",5,Buckets,1,Heavy Duty,1-A1,25,Deere/Hitachi Wedge Heavy Duty Buckets,Deere/Hitachi Wedge Heavy Duty Buckets,3049WL2,49WL2,Wedge HD Hi-Cap Bucket,"30""",0.370 CU YD,5,540,1,Hitachi,John Deere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,Deere/Hitachi Wedge,3,"12,000 - 14,000 Lbs",5,Buckets,1,Heavy Duty,1-A1,25,Deere/Hitachi Wedge Heavy Duty Buckets,Deere/Hitachi Wedge Heavy Duty Buckets,3644WL2,44WL2,Wedge HD Bucket,"36""",0.300 CU YD,6,585,1,Hitachi,John Deere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,Deere/Hitachi Wedge,3,"12,000 - 14,000 Lbs",5,Buckets,1,Heavy Duty,1-A1,25,Deere/Hitachi Wedge Heavy Duty Buckets,Deere/Hitachi Wedge Heavy Duty Buckets,3649WL2,49WL2,Wedge HD Hi-Cap Bucket,"36""",0.450 CU YD,6,635,1,Hitachi,John Deere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,Deere/Hitachi Wedge,3,"2,500 - 4,000 Lbs",2,Buckets,1,Ditch Cleaning,1-A3,26,Deere/Hitachi Wedge Ditch Cleaning Buckets,Deere/Hitachi Wedge Ditch Cleaning Buckets,3004WLD,04WLD,Wedge Ditch Bucket,"30""",0.150 CU YD,INC BOLT ON EDGE,125,1,Hitachi,John Deere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,Deere/Hitachi Wedge,3,"2,500 - 4,000 Lbs",2,Buckets,1,Ditch Cleaning,1-A3,26,Deere/Hitachi Wedge Ditch Cleaning Buckets,Deere/Hitachi Wedge Ditch Cleaning Buckets,3604WLD,04WLD,Wedge Ditch Bucket,"36""",0.180 CU YD,INC BOLT ON EDGE,145,1,Hitachi,John Deere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,Deere/Hitachi Wedge,3,"4,000 - 8,000 Lbs",3,Buckets,1,Ditch Cleaning,1-A3,26,Deere/Hitachi Wedge Ditch Cleaning Buckets,Deere/Hitachi Wedge Ditch Cleaning Buckets,3005WLD,05WLD,Wedge Ditch Bucket,"30""",0.180 CU YD,INC BOLT ON EDGE,225,1,Hitachi,John Deere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,Deere/Hitachi Wedge,3,"4,000 - 8,000 Lbs",3,Buckets,1,Ditch Cleaning,1-A3,26,Deere/Hitachi Wedge Ditch Cleaning Buckets,Deere/Hitachi Wedge Ditch Cleaning Buckets,3605WLD,05WLD,Wedge Ditch Bucket,"36""",0.220 CU YD,INC BOLT ON EDGE,245,1,Hitachi,John Deere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,Deere/Hitachi Wedge,3,"12,000 - 14,000 Lbs",5,Buckets,1,Ditch Cleaning,1-A3,26,Deere/Hitachi Wedge Ditch Cleaning Buckets,Deere/Hitachi Wedge Ditch Cleaning Buckets,3624WLD,24WLD,Wedge Ditch Bucket,"36""",0.275 CU YD,INC BOLT ON EDGE,495,1,Hitachi,John Deere,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1001,Deere/Hitachi Wedge,3,"12,000 - 14,000 Lbs",5,Buckets,1,Ditch Cleaning,1-A3,26,Deere/Hitachi Wedge Ditch Cleaning Buckets,Deere/Hitachi Wedge Ditch Cleaning Buckets,4224WLD,24WLD,Wedge Ditch Bucket,"42""",0.330 CU YD,INC BOLT ON EDGE,550,1,Hitachi,John Deere,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,Wacker-Neuson,Yanmar
1002,Deere/Hitachi Wedge,3,"12,000 - 14,000 Lbs",5,Buckets,1,Ditch Cleaning,1-A3,26,Deere/Hitachi Wedge Ditch Cleaning Buckets,Deere/Hitachi Wedge Ditch Cleaning Buckets,4824WLD,24WLD,Wedge Ditch Bucket,"48""",0.380 CU YD,INC BOLT ON EDGE,600,1,Hitachi,John Deere,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,Wacker-Neuson,Yanmar
93,Excavator,5,"24,000 - 33,000 Lbs",9,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML120,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Deere Hitachi 100 110 120 130 135; Takeuchi Tb1140 Tb2150,,,,525,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
94,Excavator,5,"24,000 - 33,000 Lbs",9,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML120-1,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Hyundai R140; Doosan Dx140,,,,525,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
95,Excavator,5,"24,000 - 33,000 Lbs",9,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML120-2,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Case Cx130 130C 135; Jcb Js130 145; Link-Belt 130Lx 145Lx3,,,,525,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
96,Excavator,5,"24,000 - 33,000 Lbs",9,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML120-3,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Kobelco Sk115Sr Sk120 Sk130 Sk135Sr Sk140Sr,,,,525,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
97,Excavator,5,"24,000 - 33,000 Lbs",9,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML120-4,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Komatsu Pc130,,,,525,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
98,Excavator,5,"33,000 - 40,000 Lbs",10,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML160,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Deere 160; Hitachi 160,,,,765,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
99,Excavator,5,"33,000 - 40,000 Lbs",10,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML160-1,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Hyundai R160,,,,765,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
100,Excavator,5,"33,000 - 40,000 Lbs",10,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML160-2,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Case Cx160 Jcb Js160 Link-Belt 160Lx,,,,765,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
101,Excavator,5,"33,000 - 40,000 Lbs",10,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML160-3,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Kobelco Sk160Lc Sk170,,,,765,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
102,Excavator,5,"33,000 - 40,000 Lbs",10,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML160-4,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Komatsu Pc160 Pc170,,,,765,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
103,Excavator,5,"40,000 - 45,000 Lbs",11,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML200-1,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Hyundai R220,,,,855,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
104,Excavator,5,"40,000 - 45,000 Lbs",11,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML200-2,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Case Cx210 235C; Jcb Js200 220; Link-Belt 210X2 245X4,,,,855,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
105,Excavator,5,"40,000 - 45,000 Lbs",11,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML200-3,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Kobelco Sk210,,,,855,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
106,Excavator,5,"40,000 - 45,000 Lbs",11,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML200-4,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Deere/Hitachi 180 190 200 210 220 225 245,,,,855,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
107,Excavator,5,"40,000 - 45,000 Lbs",11,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML200-5,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Doosan Dx180 190 210 225 235,,,,855,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
108,Excavator,5,"40,000 - 45,000 Lbs",11,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML200-6,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Komatsu Pc210,,,,855,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
109,Excavator,5,"45,000 - 60,000 Lbs",12,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML230,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Deere 230 240 250 270 290 300; Hitachi 230 240 250 270 290 300,,,,1165,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
110,Excavator,5,"45,000 - 60,000 Lbs",12,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML230-1,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Hyundai R250 R290 R300,,,,1165,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
111,Excavator,5,"45,000 - 60,000 Lbs",12,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML230-2,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Case Cx240 250 290 Jcb Js260; Link-Belt 240 250 290 300,,,,1165,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
112,Excavator,5,"45,000 - 60,000 Lbs",12,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML230-4,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Kobelco Sk250 260 270,,,,1165,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
113,Excavator,5,"45,000 - 60,000 Lbs",12,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML230-6,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Sany 235,,,,1165,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
114,Excavator,5,"45,000 - 60,000 Lbs",12,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML230-7,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Komatsu Pc240 290,,,,1165,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
115,Excavator,5,"45,000 - 60,000 Lbs",12,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML300,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Deere 300; Hitachi 300,,,,1675,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
116,Excavator,5,"45,000 - 60,000 Lbs",12,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML300-1,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Hyundai R300,,,,1675,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
117,Excavator,5,"65,000 - 80,000 Lbs",13,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML330,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Deere 330 350 370 380; Hitachi 330 350 370 380,,,,1855,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
118,Excavator,5,"65,000 - 80,000 Lbs",13,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML330-1,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Hyundai R380,,,,1855,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
119,Excavator,5,"65,000 - 80,000 Lbs",13,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML330-2,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Case Cx330 350 350B; Jcb Js330 360; Link-Belt 330Lx 350Lx,,,,1855,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
120,Excavator,5,"65,000 - 80,000 Lbs",13,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML330-8,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Kobelco Sk350,,,,1855,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
121,Excavator,5,"65,000 - 80,000 Lbs",13,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML330-9,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Komatsu Pc360,,,,1855,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
122,Excavator,5,"80,000 - 120,000 Lbs",14,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML450,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Deere 450 470; Hitachi 450 470,,,,2135,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
123,Excavator,5,"80,000 - 120,000 Lbs",14,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML450-2,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Case Cx460 470 490; Link-Belt 470X3 490X4 ; Jcb Js450 460,,,,2135,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
124,Excavator,5,"80,000 - 120,000 Lbs",14,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML450-3,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Komatsu Pc450 490,,,,2135,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
125,Excavator,5,"140,000 - 160,000 Lbs",16,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML650,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Deere 650D 670G 850D(5.4M); Hitachi Zx650-3 Zx670 Zx650-3(5.4M),,,,2470,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
126,Excavator,5,"140,000 - 160,000 Lbs",16,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML650-2,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Case Cx700 Cx700B; Link-Belt 700Lx 700X2 750X4,,,,2470,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
127,Excavator,5,"140,000 - 160,000 Lbs",16,Couplers,2,Hyd Multi Lock,2-A2,4,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,Dromone Hydraulic Multi Lock Pin Grabbing Coupler,ML850,,Dromone HYD Multi Lock Pin Grabbing Coupler - Fits: Deere 850,,,,3970,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,Volvo,,,,,,,,,,,,,,,,,,,,Wacker-Neuson,Yanmar
193,Excavator,5,"24,000 - 33,000 Lbs",9,Couplers,2,Powertilt,2-A4,6,Powertilt Couplers,Powertilt Couplers,PTA-180-HH120,,Powertilt Mech Half Hitch,,,,700,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
194,Excavator,5,"24,000 - 33,000 Lbs",9,Couplers,2,Powertilt,2-A4,6,Powertilt Couplers,Powertilt Couplers,PTA-180-ML120,,Powertilt HYD Ml HYD.Coupler,,,,950,,Bobcat,Case,Caterpillar,Daewoo,Doosan,Dresser,Drott,Fiat Allis,Gehl,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,Wacker-Neuson,Yanmar
